2.941000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.942000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.943000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.944000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.945000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.946000000000000000e+03,2.301038860908149186e-01,1.000000000000000000e+00
2.947000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.948000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.949000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.950000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.951000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.952000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.953000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.954000000000000000e+03,3.362823608912135151e-03,1.000000000000000000e+00
2.955000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.956000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.957000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.958000000000000000e+03,1.004724955440810803e-04,1.000000000000000000e+00
2.959000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.960000000000000000e+03,1.160923883921543553e-01,1.000000000000000000e+00
2.961000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.962000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.963000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.964000000000000000e+03,5.503605132456842325e-03,1.000000000000000000e+00
2.965000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.966000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.967000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.968000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.969000000000000000e+03,1.776969010071373411e-03,1.000000000000000000e+00
2.970000000000000000e+03,3.027602043933026927e-04,1.000000000000000000e+00
2.971000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.972000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.973000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.974000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.975000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.976000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.977000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.978000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.979000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.980000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.981000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.982000000000000000e+03,4.044064022818694148e-02,1.000000000000000000e+00
2.983000000000000000e+03,4.044064022818694148e-02,1.000000000000000000e+00
2.984000000000000000e+03,5.939388800850536193e-02,1.000000000000000000e+00
2.985000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.986000000000000000e+03,5.684777549718503936e-02,1.000000000000000000e+00
2.987000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.988000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.989000000000000000e+03,5.939388800850536193e-02,1.000000000000000000e+00
2.990000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.991000000000000000e+03,5.845181194883073555e-02,1.000000000000000000e+00
2.992000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.993000000000000000e+03,7.837631002410508363e-02,1.000000000000000000e+00
2.994000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.995000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.996000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.997000000000000000e+03,5.592472819507810812e-03,1.000000000000000000e+00
2.998000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.999000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.001000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.002000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.003000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.004000000000000000e+03,2.217637435762108693e-04,1.000000000000000000e+00
3.005000000000000000e+03,3.222362391202919225e-04,1.000000000000000000e+00
3.006000000000000000e+03,1.004724955440810803e-04,1.000000000000000000e+00
3.007000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.008000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.009000000000000000e+03,1.004724955440810803e-04,1.000000000000000000e+00
3.010000000000000000e+03,1.843084376429403870e-01,1.000000000000000000e+00
3.011000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.012000000000000000e+03,2.334093430432251232e-02,1.000000000000000000e+00
3.013000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.014000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.015000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.016000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.017000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.018000000000000000e+03,1.280242688142419760e-01,1.000000000000000000e+00
3.019000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.020000000000000000e+03,3.578835862882380481e-02,1.000000000000000000e+00
3.021000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.022000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.023000000000000000e+03,1.178381944247547247e-01,1.000000000000000000e+00
3.024000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.025000000000000000e+03,2.592662845058893873e-03,1.000000000000000000e+00
3.026000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.027000000000000000e+03,3.477166846412000911e-01,1.000000000000000000e+00
3.028000000000000000e+03,1.004724955440810803e-04,1.000000000000000000e+00
3.029000000000000000e+03,1.159567463999354175e-01,1.000000000000000000e+00
3.030000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.031000000000000000e+03,1.727749199586995910e-01,1.000000000000000000e+00
3.032000000000000000e+03,1.782073793486443625e-01,1.000000000000000000e+00
3.033000000000000000e+03,1.773393697838542005e-01,1.000000000000000000e+00
3.034000000000000000e+03,1.767643539352294069e-01,1.000000000000000000e+00
3.035000000000000000e+03,1.759892021782138993e-01,1.000000000000000000e+00
3.036000000000000000e+03,1.735564948061046886e-01,1.000000000000000000e+00
3.037000000000000000e+03,1.803970526329606028e-01,1.000000000000000000e+00
3.038000000000000000e+03,1.779609603065183676e-01,1.000000000000000000e+00
3.039000000000000000e+03,1.803970526329606028e-01,1.000000000000000000e+00
3.040000000000000000e+03,1.783975584137932613e-01,1.000000000000000000e+00
3.041000000000000000e+03,1.775907353676592915e-01,1.000000000000000000e+00
3.042000000000000000e+03,1.766980875652495175e-01,1.000000000000000000e+00
3.043000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.044000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.045000000000000000e+03,1.730447146536601144e-01,1.000000000000000000e+00
3.046000000000000000e+03,1.728605397649290998e-01,1.000000000000000000e+00
3.047000000000000000e+03,1.814628082702783585e-01,1.000000000000000000e+00
3.048000000000000000e+03,1.780237744669538602e-01,1.000000000000000000e+00
3.049000000000000000e+03,1.773303672564237321e-01,1.000000000000000000e+00
3.050000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.051000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.052000000000000000e+03,1.966078292555127616e-02,1.000000000000000000e+00
3.053000000000000000e+03,1.730014563506044323e-01,1.000000000000000000e+00
3.054000000000000000e+03,1.739153399382754039e-01,1.000000000000000000e+00
3.055000000000000000e+03,1.745122285534776996e-01,1.000000000000000000e+00
3.056000000000000000e+03,1.736138475260571024e-01,1.000000000000000000e+00
3.057000000000000000e+03,1.749371510386469319e-01,1.000000000000000000e+00
3.058000000000000000e+03,1.749371510386469319e-01,1.000000000000000000e+00
3.059000000000000000e+03,1.749371510386469319e-01,1.000000000000000000e+00
3.060000000000000000e+03,1.838769919316453338e-01,1.000000000000000000e+00
3.061000000000000000e+03,1.838769919316453338e-01,1.000000000000000000e+00
3.062000000000000000e+03,1.749371510386469319e-01,1.000000000000000000e+00
3.063000000000000000e+03,1.749371510386469319e-01,1.000000000000000000e+00
3.064000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.065000000000000000e+03,5.592472819507810812e-03,1.000000000000000000e+00
3.066000000000000000e+03,1.765085855370144841e-01,1.000000000000000000e+00
3.067000000000000000e+03,1.861234526011592005e-01,1.000000000000000000e+00
3.068000000000000000e+03,5.443420192881467945e-02,1.000000000000000000e+00
3.069000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.070000000000000000e+03,1.749371510386469319e-01,1.000000000000000000e+00
3.071000000000000000e+03,1.755194535720173143e-01,1.000000000000000000e+00
3.072000000000000000e+03,2.935086130900196322e-01,1.000000000000000000e+00
3.073000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.074000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.075000000000000000e+03,1.159567463999354175e-01,1.000000000000000000e+00
3.076000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.077000000000000000e+03,1.004724955440810803e-04,1.000000000000000000e+00
3.078000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
