2.941000000000000000e+03,1.421549698272445150e-02,1.784771543204519834e-02,1.737326140990349752e-02,1.272406788934551600e-02,1.178838738317562057e-02,1.375387290722678360e-02,9.534851172814936410e-03,9.666209949840295218e-03,1.399592104830747578e-02,1.502148551021271691e-02,1.239061835299261512e-02,1.098728268421166228e-02,1.410629851873601917e-02,1.239640832468461712e-02,1.391878686212397707e-02,1.053132643927163874e-02,1.241511331241912548e-02,1.113886849785707990e-02,1.402706205583726176e-02,1.200736384808555844e-02,1.383009485541323962e-02,8.396015700581856145e-03,1.180444470258545236e-02,1.161360135411888990e-02,1.132305586359008860e-02,9.856594303905003365e-03,1.141545651403235231e-02,1.235133674851979224e-02,1.275904697027973461e-02,1.623079462335819817e-02,9.176916834086636804e-03,1.456097722781885158e-02,1.069360158868797386e-02,1.175471636497169882e-02,1.552855537639398140e-02,1.811757062334230090e-02,1.250604030271473127e-02,1.383441774400421924e-02,1.290631797681025469e-02,9.171623339455479626e-03,1.024467581256393277e-02,1.633559337912690590e-02,1.502070125344849051e-02,1.121158510315358771e-02,1.533793595325321814e-02,1.226791641601769622e-02,1.019606152904248796e-02,1.163398629732357095e-02,1.192355353560679322e-02,1.472271854484963165e-02,1.426056234357237114e-02,1.544922752182007093e-02,1.819581310275168382e-02,1.343653232128172448e-02,1.008193985882748119e-02,1.431488620359650833e-02,1.224510886700500012e-02,1.581255875714585729e-02,1.328412816160439054e-02,1.288416275344194534e-02,1.321425229826232901e-02,1.193519555705963887e-02,8.310942314918128015e-03,1.444571978200842599e-02,1.422021988341776698e-02,1.301657402996313218e-02,1.224785783232752896e-02,9.656721743654082812e-03,1.099960657230117725e-02,1.050225183163894238e-02,1.472407646839232753e-02,1.545468531850800221e-02,1.061180560937784526e-02,1.506566538812863926e-02,1.035939509390888282e-02,1.312736168627150722e-02,1.296701918018133490e-02,1.260942409776017945e-02
2.942000000000000000e+03,1.421549191838821814e-02,1.784772819360186738e-02,1.737324502478834395e-02,1.272408761724217949e-02,1.178841799453213095e-02,1.375386445267181602e-02,9.534840634817345548e-03,9.666208856594487100e-03,1.399591602069454391e-02,1.502149352487313835e-02,1.239062775847522314e-02,1.098729034509539695e-02,1.410630667162558576e-02,1.239638856399020647e-02,1.391878860223450150e-02,1.053132556322798966e-02,1.241512849056832651e-02,1.113886537659037473e-02,1.402708193609614531e-02,1.200734624203977051e-02,1.383009668317202422e-02,8.396027197718588381e-03,1.180444553501753743e-02,1.161360805477073578e-02,1.132306659575709439e-02,9.856609156385321910e-03,1.141546926508513887e-02,1.235133138878495400e-02,1.275906726261191032e-02,1.623076461725982134e-02,9.176909137638558991e-03,1.456095302741462240e-02,1.069358939570400416e-02,1.175471277182746702e-02,1.552856180013712471e-02,1.811752508835843059e-02,1.250602640999852987e-02,1.383441216747941654e-02,1.290629388436857587e-02,9.171654498151287152e-03,1.024466927941357526e-02,1.633559125562483380e-02,1.502071178387607946e-02,1.121157793714755609e-02,1.533795297920388309e-02,1.226789879640164359e-02,1.019606968843862586e-02,1.163400631024752267e-02,1.192355498648964805e-02,1.472269733507103155e-02,1.426053309223669109e-02,1.544924323535755949e-02,1.819578720244858366e-02,1.343652936592169486e-02,1.008193268903053059e-02,1.431491410364052648e-02,1.224511659999757453e-02,1.581254469693438650e-02,1.328412173343427455e-02,1.288418574381795627e-02,1.321426417036004886e-02,1.193520609256316228e-02,8.310910348490883198e-03,1.444574288405464473e-02,1.422022900719888995e-02,1.301657516617890815e-02,1.224788475039139193e-02,9.656714013145347927e-03,1.099961359141816974e-02,1.050224300509894348e-02,1.472405284672333690e-02,1.545470793144059635e-02,1.061182205093580584e-02,1.506565649796136851e-02,1.035939173386308393e-02,1.312736877275227053e-02,1.296700143112523330e-02,1.260940916577488538e-02
2.943000000000000000e+03,1.421549478508710510e-02,1.784772098322020065e-02,1.737325428776273495e-02,1.272407651158425843e-02,1.178840074670602957e-02,1.375386922220046652e-02,9.534846558038261033e-03,9.666209482033932127e-03,1.399591885764284518e-02,1.502148897599943356e-02,1.239062243916946686e-02,1.098728603547952966e-02,1.410630206543111477e-02,1.239639969708244277e-02,1.391878762096783635e-02,1.053132607174256559e-02,1.241511991711597394e-02,1.113886716657542554e-02,1.402707074597544894e-02,1.200735615774765896e-02,1.383009564601486371e-02,8.396020735384939274e-03,1.180444509502012393e-02,1.161360427556980789e-02,1.132306055602182171e-02,9.856600776576426512e-03,1.141546205450876678e-02,1.235133441359077822e-02,1.275905582133449179e-02,1.623078156863853178e-02,9.176913444124613906e-03,1.456096665886219554e-02,1.069359624779282758e-02,1.175471479471244980e-02,1.552855819521120444e-02,1.811755079299295565e-02,1.250603424877125280e-02,1.383441532872770573e-02,1.290630743373256430e-02,9.171636906153083496e-03,1.024467297849016023e-02,1.633559248399153729e-02,1.502070580236750108e-02,1.121158201116234827e-02,1.533794335707613053e-02,1.226790871216098915e-02,1.019606510249251169e-02,1.163399501101493143e-02,1.192355413162139721e-02,1.472270933288392404e-02,1.426054960704056795e-02,1.544923438018722117e-02,1.819580178502583356e-02,1.343653102647153312e-02,1.008193671509475045e-02,1.431489839492023838e-02,1.224511226823062592e-02,1.581255259936318464e-02,1.328412535115975311e-02,1.288417276491145638e-02,1.321425749725344684e-02,1.193520014679746478e-02,8.310928336137854075e-03,1.444572986817775975e-02,1.422022383882194825e-02,1.301657452503703939e-02,1.224786959919025101e-02,9.656718385645133781e-03,1.099960961614329311e-02,1.050224801060102922e-02,1.472406615135942592e-02,1.545469517615189609e-02,1.061181274766384748e-02,1.506566152947911436e-02,1.035939360764225048e-02,1.312736477480151362e-02,1.296701145986220612e-02,1.260941759226390929e-02
2.944000000000000000e+03,1.421548823803833912e-02,1.784773748490522255e-02,1.737323318318469492e-02,1.272410198332504967e-02,1.178844034381281228e-02,1.375385835806566294e-02,9.534832891886835249e-03,9.666208115758544162e-03,1.399591246860645323e-02,1.502149937054462689e-02,1.239063454149877917e-02,1.098729592182063480e-02,1.410631268838477385e-02,1.239637404497423434e-02,1.391878982372251987e-02,1.053132497067004771e-02,1.241513957456599933e-02,1.113886300608270610e-02,1.402709637425829207e-02,1.200733349177015262e-02,1.383009794931259508e-02,8.396035657547810949e-03,1.180444621727467884e-02,1.161361284454970680e-02,1.132307441153971965e-02,9.856620027939529127e-03,1.141547865602880046e-02,1.235132754751343438e-02,1.275908199423441032e-02,1.623074271632849591e-02,9.176903605078279291e-03,1.456093537711505327e-02,1.069358043248614006e-02,1.175471013995243313e-02,1.552856653119318898e-02,1.811749190681723534e-02,1.250601625583241949e-02,1.383440806689400365e-02,1.290627635916257246e-02,9.171677221331704308e-03,1.024466441231739952e-02,1.633558964071683481e-02,1.502071941759582432e-02,1.121157265314033820e-02,1.533796535930818244e-02,1.226788600589896923e-02,1.019607558251528490e-02,1.163402079746428744e-02,1.192355612116614144e-02,1.472268195740888096e-02,1.426051177660286537e-02,1.544925461334394241e-02,1.819576849150498013e-02,1.343652736627638095e-02,1.008192738374718948e-02,1.431493449269420452e-02,1.224512224805732706e-02,1.581253440923870157e-02,1.328411702261565741e-02,1.288420241725288934e-02,1.321427279011468461e-02,1.193521371407132124e-02,8.310887153360740215e-03,1.444575973777424693e-02,1.422023559824360343e-02,1.301657603933313763e-02,1.224790433601100070e-02,9.656708362865425166e-03,1.099961862315154346e-02,1.050223655944275934e-02,1.472403561392012991e-02,1.545472435819491425e-02,1.061183398101702043e-02,1.506565003708492181e-02,1.035938939472092965e-02,1.312737386063844887e-02,1.296698843255225664e-02,1.260939844462791518e-02
2.945000000000000000e+03,1.421549293696747207e-02,1.784772559871895814e-02,1.737324835100311632e-02,1.272408361204764755e-02,1.178841176485900290e-02,1.375386622578159655e-02,9.534842787492133973e-03,9.666209023012042184e-03,1.399591711736858195e-02,1.502149195389036046e-02,1.239062586750382285e-02,1.098728870233102624e-02,1.410630507031047920e-02,1.239639254370157422e-02,1.391878818162189425e-02,1.053132577697450493e-02,1.241512542953173912e-02,1.113886595634159919e-02,1.402707777401634125e-02,1.200734986400529142e-02,1.383009628400848172e-02,8.396024885392965736e-03,1.180444538385851984e-02,1.161360669786102445e-02,1.132306435282513096e-02,9.856606126769204904e-03,1.141546670171790338e-02,1.235133252267870720e-02,1.275906306124777179e-02,1.623077064824098026e-02,9.176910764141290103e-03,1.456095799540876347e-02,1.069359196703733098e-02,1.175471351914772825e-02,1.552856041936551308e-02,1.811753434942613844e-02,1.250602926938409153e-02,1.383441317124225328e-02,1.290629888318999864e-02,9.171648175300974384e-03,1.024467053114464475e-02,1.633559158241555329e-02,1.502070971599441841e-02,1.121157937573426244e-02,1.533794950429012531e-02,1.226790245785228800e-02,1.019606800338631984e-02,1.163400222151203880e-02,1.192355480012013101e-02,1.472270161536340730e-02,1.426053909990325844e-02,1.544924000928689541e-02,1.819579256068647177e-02,1.343653003349588176e-02,1.008193416379821357e-02,1.431490837419936886e-02,1.224511499157712735e-02,1.581254752304924946e-02,1.328412301714839913e-02,1.288418105377194672e-02,1.321426166048102549e-02,1.193520399226569509e-02,8.310917031570485072e-03,1.444573816099543884e-02,1.422022714162959021e-02,1.301657487030629529e-02,1.224787915711314859e-02,9.656715580312768069e-03,1.099961218602587068e-02,1.050224474705100698e-02,1.472405774002126869e-02,1.545470329674408783e-02,1.061181870899788673e-02,1.506565831021690512e-02,1.035939249339846990e-02,1.312736733520361229e-02,1.296700494142774378e-02,1.260941229578486228e-02
2.946000000000000000e+03,1.411777564042044839e-02,1.760720943134030589e-02,1.763471704748859406e-02,1.267888046609830927e-02,1.163760012203986574e-02,1.406846120713699765e-02,8.916688416865452618e-03,9.664106819864338310e-03,1.449116723918763942e-02,1.548156227901240252e-02,1.244463639536972331e-02,1.058684304734278450e-02,1.463081518556229484e-02,1.196429084362257179e-02,1.395772101756156784e-02,1.200023735983106292e-02,1.255174020124940823e-02,1.136018933274368821e-02,1.374253107228885600e-02,1.221909469856165276e-02,1.371583451355383627e-02,8.245682796266827486e-03,1.120598053205279672e-02,1.144143660273020877e-02,1.120599016110922219e-02,1.012451239064544699e-02,1.156006603520206948e-02,1.245467057616271925e-02,1.247406580806911282e-02,1.537887984956622101e-02,9.050353746651539771e-03,1.445022395833886822e-02,1.118112832291303683e-02,1.161805312932074133e-02,1.585983145058689897e-02,1.812935288103607531e-02,1.215910581819893733e-02,1.350675022117115223e-02,1.305487163595320244e-02,8.941191270171625766e-03,1.030878114019963092e-02,1.651334132552285602e-02,1.547561400616368800e-02,1.122398250476267824e-02,1.494071108575001881e-02,1.199773770324033886e-02,1.094072892249407791e-02,1.202585658128454103e-02,1.171407598914772120e-02,1.519463582248670522e-02,1.383690943772811731e-02,1.517807581091929446e-02,1.847894450718308781e-02,1.372908611017181063e-02,9.911665880367443934e-03,1.425297997874417320e-02,1.264541392549768835e-02,1.542143778733952655e-02,1.306178314926344057e-02,1.270757463748887345e-02,1.344136099144796655e-02,1.196951488226276165e-02,8.580748866565469576e-03,1.445529018582511135e-02,1.410967264310037002e-02,1.252142831808098974e-02,1.253193026300449507e-02,9.970444672410370621e-03,1.076601793075286639e-02,1.020421224649580016e-02,1.438626453210119747e-02,1.551557844858285698e-02,1.067214582957667739e-02,1.516665788508437217e-02,1.010958009570729274e-02,1.293474294160402646e-02,1.311684827082664449e-02,1.247397516752644236e-02
2.947000000000000000e+03,1.421550128745948174e-02,1.784770469339088186e-02,1.737327521094935226e-02,1.272405124994700418e-02,1.178836156870084403e-02,1.375388008354451810e-02,9.534860049896608583e-03,9.666210806260816524e-03,1.399592535201475349e-02,1.502147872253517188e-02,1.239061048189282234e-02,1.098727620558337219e-02,1.410629168798953684e-02,1.239642501960179499e-02,1.391878533112868820e-02,1.053132720865763115e-02,1.241510052391698281e-02,1.113887114528376750e-02,1.402704528457600006e-02,1.200737875181127727e-02,1.383009330832315510e-02,8.396006063475802000e-03,1.180444398759774964e-02,1.161359571970155963e-02,1.132304678757578044e-02,9.856581760712447571e-03,1.141544576283096309e-02,1.235134129858215905e-02,1.275902981185868083e-02,1.623081993984563931e-02,9.176923269571077291e-03,1.456099764806283170e-02,1.069361193169092797e-02,1.175471938790411189e-02,1.552854994595709824e-02,1.811760900055446252e-02,1.250605200258926748e-02,1.383442242498713476e-02,1.290633823859448429e-02,9.171597034490433162e-03,1.024468128124244627e-02,1.633559515582592298e-02,1.502069238970324752e-02,1.121159117164584849e-02,1.533792151907977831e-02,1.226793128321544690e-02,1.019605470927935180e-02,1.163396942632628425e-02,1.192355229400203324e-02,1.472273638748048362e-02,1.426058705415651599e-02,1.544921425792724311e-02,1.819583488884353450e-02,1.343653478683759506e-02,1.008194592942108885e-02,1.431486268526486506e-02,1.224510235577650624e-02,1.581257061784635889e-02,1.328413353994785905e-02,1.288414340010157408e-02,1.321424223506314014e-02,1.193518675505418104e-02,8.310969315115979833e-03,1.444570033878350528e-02,1.422021219381806173e-02,1.301657301704698365e-02,1.224783508649852568e-02,9.656728251029905036e-03,1.099960068294871321e-02,1.050225922116060015e-02,1.472409641620851112e-02,1.545466627935314190e-02,1.061179171482631509e-02,1.506567285465120962e-02,1.035939792770199964e-02,1.312735574208498401e-02,1.296703410869376460e-02,1.260943673598939781e-02
2.948000000000000000e+03,1.421549915301519029e-02,1.784771001460416090e-02,1.737326828504667797e-02,1.272405949776602221e-02,1.178837437665344531e-02,1.375387649176432019e-02,9.534855697933965896e-03,9.666210336272724676e-03,1.399592319465377613e-02,1.502148212416902148e-02,1.239061444558489655e-02,1.098727943418837186e-02,1.410629507447842303e-02,1.239641674132554994e-02,1.391878609219941026e-02,1.053132678406039704e-02,1.241510689154879180e-02,1.113886983453119331e-02,1.402705364863393762e-02,1.200737131212446275e-02,1.383009407194104277e-02,8.396010840821366283e-03,1.180444434541700824e-02,1.161359857470332414e-02,1.132305130922459796e-02,9.856587979121303120e-03,1.141545112906784329e-02,1.235133901408782924e-02,1.275903839451791519e-02,1.623080733914116641e-02,9.176920054837108681e-03,1.456098750330961540e-02,1.069360681516780438e-02,1.175471788034390501e-02,1.552855260997816622e-02,1.811758984975747264e-02,1.250604620930353440e-02,1.383442008212696327e-02,1.290632819322019842e-02,9.171610146113182496e-03,1.024467855397824707e-02,1.633559423327181348e-02,1.502069683549246172e-02,1.121158814225499054e-02,1.533792875369183357e-02,1.226792389271928740e-02,1.019605809170786789e-02,1.163397785125069341e-02,1.192355294507707261e-02,1.472272742861370672e-02,1.426057474331512455e-02,1.544922088506997353e-02,1.819582403797125741e-02,1.343653354201729093e-02,1.008194292232007967e-02,1.431487435526901039e-02,1.224510555257484791e-02,1.581256474141038565e-02,1.328413087393535974e-02,1.288415306875738062e-02,1.321424719267034337e-02,1.193519114818589362e-02,8.310955907889758243e-03,1.444571000952996238e-02,1.422021603314949957e-02,1.301657352213120636e-02,1.224784638958723026e-02,9.656725021194042732e-03,1.099960367476564976e-02,1.050225549608293542e-02,1.472408651508896882e-02,1.545467578578093616e-02,1.061179866642179143e-02,1.506566911374614647e-02,1.035939653272919744e-02,1.312735871665268034e-02,1.296702664870186955e-02,1.260943040223713382e-02
2.949000000000000000e+03,1.421549681969878215e-02,1.784771586104267824e-02,1.737326082805827968e-02,1.272406856333414306e-02,1.178838844873190961e-02,1.375387262296483108e-02,9.534850840106358708e-03,9.666209859670978760e-03,1.399592091528367374e-02,1.502148579900097584e-02,1.239061872123293877e-02,1.098728290997926481e-02,1.410629882787830212e-02,1.239640763056690936e-02,1.391878687218743235e-02,1.053132640968749978e-02,1.241511385838645933e-02,1.113886837129329267e-02,1.402706270923130549e-02,1.200736325783818836e-02,1.383009490104645210e-02,8.396016122073459917e-03,1.180444475462998598e-02,1.161360161071339596e-02,1.132305619875609640e-02,9.856594812915151632e-03,1.141545697719874818e-02,1.235133657994257755e-02,1.275904765524480539e-02,1.623079355964985107e-02,9.176916578533244120e-03,1.456097640803431965e-02,1.069360121564852557e-02,1.175471623222980495e-02,1.552855556766395695e-02,1.811756902108327405e-02,1.250603985068242906e-02,1.383441748651354636e-02,1.290631716507059309e-02,9.171624429358286520e-03,1.024467552671781863e-02,1.633559325518764427e-02,1.502070166229872716e-02,1.121158484690303568e-02,1.533793654440392118e-02,1.226791584766100118e-02,1.019606180133318316e-02,1.163398698208397385e-02,1.192355363872123902e-02,1.472271777283225454e-02,1.426056136874334808e-02,1.544922807330233183e-02,1.819581222546763632e-02,1.343653224453388029e-02,1.008193962601940802e-02,1.431488714967163282e-02,1.224510911250575006e-02,1.581255825613540542e-02,1.328412791453616876e-02,1.288416356569159829e-02,1.321425263400887069e-02,1.193519595847996120e-02,8.310941297646463541e-03,1.444572058444633725e-02,1.422022018315254738e-02,1.301657403901663491e-02,1.224785870225512247e-02,9.656721480368472485e-03,1.099960683327201073e-02,1.050225148050050114e-02,1.472407569752297307e-02,1.545468610175995856e-02,1.061180618699772600e-02,1.506566506992570997e-02,1.035939501809523405e-02,1.312736193207355781e-02,1.296701850242947332e-02,1.260942363013564139e-02
2.950000000000000000e+03,1.421549268088113417e-02,1.784772628962227534e-02,1.737324748937064262e-02,1.272408471378715794e-02,1.178841347146893787e-02,1.375386573601215627e-02,9.534842149211034124e-03,9.666209032879550037e-03,1.399591680178330529e-02,1.502149232571637835e-02,1.239062633730565743e-02,1.098728919703671238e-02,1.410630548333382910e-02,1.239639145618208135e-02,1.391878833304518656e-02,1.053132572522042822e-02,1.241512624451961665e-02,1.113886584005192339e-02,1.402707897361230201e-02,1.200734887406120117e-02,1.383009638964795979e-02,8.396025534579095936e-03,1.180444544612688738e-02,1.161360704480753937e-02,1.132306499524523419e-02,9.856606939908854267e-03,1.141546736240854447e-02,1.235133221251671388e-02,1.275906423463704469e-02,1.623076908330146895e-02,9.176910260326673341e-03,1.456095662462288109e-02,1.069359119698322369e-02,1.175471330450762394e-02,1.552856084678689609e-02,1.811753188819997806e-02,1.250602845813957552e-02,1.383441296987029598e-02,1.290629743743088205e-02,9.171649855971261353e-03,1.024467024843588037e-02,1.633559159060191807e-02,1.502071019174631809e-02,1.121157901170062067e-02,1.533795043060001695e-02,1.226790139015158584e-02,1.019606848102147870e-02,1.163400332038099123e-02,1.192355474704901580e-02,1.472270051857428076e-02,1.426053745595674306e-02,1.544924088868753972e-02,1.819579105719749609e-02,1.343652982361415865e-02,1.008193372097155975e-02,1.431490998040008296e-02,1.224511547992128933e-02,1.581254674874335228e-02,1.328412268455443287e-02,1.288418230685627400e-02,1.321426242737703573e-02,1.193520453295005869e-02,8.310915100631718552e-03,1.444573948369509697e-02,1.422022763222419856e-02,1.301657498636347478e-02,1.224788075657754632e-02,9.656715156956374724e-03,1.099961251607118988e-02,1.050224432163837651e-02,1.472405633780620240e-02,1.545470456999426673e-02,1.061181958333453149e-02,1.506565783635424073e-02,1.035939223780483684e-02,1.312736771055922000e-02,1.296700406756345555e-02,1.260941142381308971e-02
