index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
2986,445,6,5992082,4,2,168,133,168,0,42.0,84.0,133,0,66.5,94.0452019,50.23295743,1.00132141,1198416.4,2678186.621,5989302,38,5992082,1997360.667,3457122.768,5989302,328,5989792,5989792.0,0.0,5989792,5989792,0,0,0,0,92,52,0.667547607,0.333773803,0,168,43.0,74.12826721,5495.0,0,0,1,1,0,0,0,1,0,50.16666667,42.0,66.5,0,0,0,0,0,0,4,168,2,133,8192,2240,1,20,328.0,0.0,328,328,5989302.0,0.0,5989302,5989302
2989,135,6,5999651,3,2,32,0,32,0,10.66666667,18.47520861,0,0,0.0,0.0,5.333643574,0.833381808,1499912.75,2999054.203,5998494,37,5999576,2999788.0,4240810.695,5998494,1082,5999614,5999614.0,0.0,5999614,5999614,0,0,0,0,72,52,0.500029085,0.333352723,0,32,5.333333333,13.06394529,170.6666667,0,0,1,1,0,0,0,1,0,6.4,10.66666667,0.0,0,0,0,0,0,0,3,32,2,0,8192,2240,1,20,1082.0,0.0,1082,1082,5998494.0,0.0,5998494,5998494
3032,443,6,116203435,27,56,1677,39074,518,0,62.11111111,148.4790411,1380,0,697.75,654.68197,350.6867073,0.7142646,1417115.061,3453431.171,10000000,0,116000000,4469362.885,4968156.064,10000000,13,111000000,2013065.291,4046012.115,10000000,0,0,0,0,0,552,1128,0.232351135,0.481913465,0,1380,485.1309524,618.4428128,382471.5128,0,0,1,1,0,0,0,1,2,490.9759036,62.11111111,697.75,0,0,0,0,0,0,27,1677,56,39074,8192,5775,17,20,58436.25,108537.8084,403085,26504,9625182.25,1312259.019,10000000,5458201
3034,443,6,116451964,29,58,1783,49283,657,0,61.48275862,154.9266233,1380,0,849.7068966,643.4779951,438.5155754,0.74708916,1354092.605,3373739.22,10000000,0,116000000,4158998.714,4896576.955,10100000,14,112000000,1956914.561,3986480.156,10100000,0,0,0,0,0,592,1168,0.24902972,0.49805944,0,1380,580.2954545,648.8368755,420989.291,0,0,1,1,0,0,0,1,2,586.9655172,61.48275862,849.7068966,0,0,0,0,0,0,29,1783,58,49283,8192,5881,17,20,135816.0909,346947.9569,1181182,26498,10000000.0,1436.730037,10000000,10000000
3035,443,6,116554129,29,37,2068,19549,440,0,71.31034483,150.8234785,1380,0,528.3513514,617.9273248,185.4674749,0.566260505,1793140.446,3792267.07,10000000,0,117000000,4162647.464,4906412.395,10000000,13,111000000,3085237.056,4672798.475,10000000,0,0,0,0,0,592,748,0.248811434,0.317449071,0,1380,322.641791,520.5566572,270979.2334,0,0,1,1,0,0,0,1,1,327.530303,71.31034483,528.3513514,0,0,0,0,0,0,29,2068,37,19549,8192,6166,18,20,93365.08333,229373.3334,821721,26542,9619477.917,1310442.384,10000000,5458708
3036,443,6,115409024,23,24,1729,10404,741,0,75.17391304,198.3414531,1460,0,433.5,617.6999412,105.1304272,0.407247184,2508891.826,4309494.652,10000000,1,115000000,5245864.727,4986643.703,10000000,20,110000000,4798325.522,5107136.082,10000000,1,0,0,0,0,472,624,0.199291175,0.207956009,0,1460,252.7708333,488.4720092,238604.9038,0,0,1,1,0,0,0,1,1,258.1489362,75.17391304,433.5,0,0,0,0,0,0,23,1729,24,10404,8192,1039,16,20,31472.0,70615.59568,255704,10715,9585945.0,1432832.593,10000000,5036332
3037,443,6,115409626,37,102,1787,119809,806,0,48.2972973,166.7477911,1460,0,1174.598039,554.1325441,1053.603622,1.204405601,836301.6377,2740573.56,10000000,0,115000000,3205822.944,4653287.556,10000000,16,110000000,1093622.248,3134832.694,10000000,0,0,0,0,0,752,2184,0.320597174,0.883808427,0,1460,868.5428571,695.3944626,483573.4586,0,0,1,1,0,0,0,1,2,874.7913669,48.2972973,1174.598039,0,0,0,0,0,0,37,1787,102,119809,8192,1047,16,20,36687.0,84583.73209,291714,10748,10000000.0,2063.09575,10000000,10000000
3039,443,6,115410487,38,106,2305,128271,707,0,60.65789474,178.4629989,1460,0,1210.103774,512.6723994,1131.404982,1.247720235,807066.3427,2696737.024,10000000,0,115000000,3119202.351,4619288.263,10000000,14,110000000,1051665.305,3081249.797,10000000,0,0,0,0,0,772,2264,0.329259507,0.918460729,0,1460,900.5241379,679.8185837,462153.3067,0,0,1,1,0,0,0,1,2,906.7777778,60.65789474,1210.103774,0,0,0,0,0,0,38,2305,106,128271,8192,1079,17,20,33801.54545,75327.37706,260920,10744,10000000.0,2060.71387,10000000,10000000
3041,443,6,115411450,33,80,2860,90908,628,0,86.66666667,206.6578795,1460,0,1136.35,583.2461343,812.4670472,0.979105626,1030459.375,3011846.398,10000000,0,115000000,3606607.813,4792526.002,10000000,13,110000000,1397992.911,3488781.093,10000000,0,0,0,0,0,672,1744,0.285933501,0.693172125,0,1460,822.5263158,695.5298001,483761.7028,0,0,1,1,0,0,0,1,2,829.8053097,86.66666667,1136.35,0,0,0,0,0,0,33,2860,80,90908,8192,1103,18,20,34551.0,76142.07372,264066,10718,10000000.0,3095.208341,10000000,10000000
3049,443,6,117246727,33,77,2629,75350,833,0,79.66666667,223.0248958,1330,0,978.5714286,569.2519891,665.0846637,0.938192501,1075658.046,3041194.632,10000000,0,117000000,3663960.219,4786764.019,10100000,15,112000000,1478765.671,3561951.495,10100000,0,0,0,0,0,672,1544,0.28145775,0.65673475,0,1330,702.5135135,642.3169547,412571.0703,0,0,1,1,0,0,0,1,2,708.9,79.66666667,978.5714286,0,0,0,0,0,0,33,2629,77,75350,8192,40958,17,20,209564.0909,459942.4456,1596342,70458,10000000.0,1481.317325,10000000,10000000
3054,80,6,116482390,18,15,875,1412,432,0,48.61111111,139.4789206,706,0,94.13333333,248.4172373,19.63386912,0.283304627,3640074.688,4766756.857,10000000,14,116000000,6851905.294,4560348.101,10000000,151,111000000,7942889.071,4126110.303,10000000,11739,0,0,0,0,372,444,0.154529796,0.12877483,0,706,67.26470588,191.9830025,36857.47326,0,0,1,1,0,0,0,1,0,69.3030303,48.61111111,94.13333333,0,0,0,0,0,0,18,875,15,1412,8192,176,13,20,110237.0,326466.4876,1094570,11454,9998926.727,15271.27422,10000000,9952893
3055,80,6,116742603,18,17,873,3928,431,0,48.5,139.1555414,1460,0,231.0588235,491.403153,41.12466123,0.299804862,3433605.971,4703708.54,10000000,1,117000000,6867211.941,4582087.762,10000000,213,112000000,6969240.438,4717242.153,10000000,1,0,0,0,0,372,484,0.154185358,0.145619504,0,1460,133.3611111,358.6681039,128642.8087,0,0,1,1,0,0,0,1,0,137.1714286,48.5,231.0588235,0,0,0,0,0,0,18,873,17,3928,8192,980,13,20,123525.9091,304860.0359,1042713,31250,10000000.0,4600.939955,10000000,9999709
3056,443,6,116165342,21,20,800,642,470,0,38.0952381,111.8404689,461,0,32.1,103.9984312,12.41334098,0.352945201,2904133.55,4513455.751,10000000,1,116000000,5808267.1,4918538.08,10000000,12,110000000,5815411.158,5059905.588,10000000,1,0,0,0,0,432,408,0.18077681,0.172168391,0,470,34.33333333,105.6038771,11152.17886,0,0,1,1,0,0,0,1,0,35.17073171,38.0952381,32.1,0,0,0,0,0,0,21,800,20,642,8192,5138,15,20,43067.83333,108268.1785,386862,11348,9637376.333,1252360.634,10000000,5660866
3061,80,6,119360082,18,15,883,1576,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,20.6015274,0.276474341,3730002.563,4746326.3,10000000,28,119000000,7021181.294,4387464.466,10000000,185,114000000,8117167.0,3851815.581,10000000,791,0,0,0,0,372,444,0.150804186,0.125670155,0,788,72.32352941,209.2010372,43765.07398,0,0,1,1,0,0,0,1,0,74.51515152,49.05555556,105.0666667,0,0,0,0,0,0,18,883,15,1576,8192,290,13,20,333395.5455,1066874.506,3550143,11232,9997575.0,20012.19115,10000000,9937247
3066,443,6,118080548,25,25,1905,9895,673,0,76.2,178.8162465,1460,0,395.8,597.1414545,99.93178555,0.423439769,2409807.102,4201877.971,10000000,1,118000000,4920022.833,4923635.935,10000000,19,113000000,4694760.625,5032422.338,10000000,1,0,0,0,0,512,644,0.211719885,0.211719885,0,1460,231.372549,461.6639887,213133.6384,0,0,1,1,0,0,0,1,1,236.0,76.2,395.8,0,0,0,0,0,0,25,1905,25,9895,8192,1064,17,20,226474.0833,678346.2073,2380512,30248,9613570.0,1334655.617,10000000,5375969
3068,443,6,10114493,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.481148,636.9078509,2.273964696,459749.6818,2093574.543,9832681,0,281577,28157.7,29316.29276,76312,51,10100000,914961.7273,2967411.914,9861751,0,0,0,0,0,232,252,1.087548333,1.186416363,0,1460,268.4166667,440.8614015,194358.7754,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,7856,6,20,281577.0,0.0,281577,281577,9832681.0,0.0,9832681,9832681
3070,80,6,115084711,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,10.0013285,0.260677546,3968438.31,4880256.147,10000000,13,115000000,7672314.067,4166942.55,10000000,174,110000000,8476385.385,3756469.787,10000000,11771,0,0,0,0,332,424,0.139028024,0.121649521,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,18698.27273,22909.44321,87766,11456,9998935.273,15282.52014,10000000,9952867
3075,443,6,20830468,6,8,677,3695,388,0,112.8333333,155.7053842,1460,0,461.875,652.749446,209.8848667,0.672092437,1602343.692,5711074.043,20600000,1,141408,28281.6,25067.32435,46920,379,20800000,2969217.429,7778800.292,20600000,1,0,0,0,0,132,172,0.288039616,0.384052821,0,1460,291.4666667,507.9734058,258036.981,0,0,1,1,0,0,0,1,1,312.2857143,112.8333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,220512.0,0.0,220512,220512,20600000.0,0.0,20600000,20600000
3079,443,6,3464697,11,12,2005,4430,1077,0,182.2727273,314.8139422,1460,0,369.1666667,539.5536595,1857.305271,6.638387137,157486.2273,676995.7451,3187215,1,277299,27729.9,28687.67245,73152,49,3417663,310696.6364,962731.7503,3212566,1,0,0,0,0,232,252,3.174880805,3.463506333,0,1460,268.125,440.7926963,194298.2011,0,0,1,1,0,0,0,1,1,279.7826087,182.2727273,369.1666667,0,0,0,0,0,0,11,2005,12,4430,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0
