1.000000000000000000e+03,8.589493656145318345e-01,1.000000000000000000e+00
1.001000000000000000e+03,8.642225076532102923e-01,1.000000000000000000e+00
1.002000000000000000e+03,8.560427876852521045e-01,1.000000000000000000e+00
1.003000000000000000e+03,8.522527482790378528e-01,1.000000000000000000e+00
1.004000000000000000e+03,8.537189140981178426e-01,1.000000000000000000e+00
1.005000000000000000e+03,8.544964801000407562e-01,1.000000000000000000e+00
1.006000000000000000e+03,8.596498872842658345e-01,1.000000000000000000e+00
1.007000000000000000e+03,8.691716711035855081e-01,1.000000000000000000e+00
1.008000000000000000e+03,8.549939878075748512e-01,1.000000000000000000e+00
1.009000000000000000e+03,8.578673719715025348e-01,1.000000000000000000e+00
1.010000000000000000e+03,8.545468904580961755e-01,1.000000000000000000e+00
1.011000000000000000e+03,8.538440747188668078e-01,1.000000000000000000e+00
1.012000000000000000e+03,8.583240210672855586e-01,1.000000000000000000e+00
1.013000000000000000e+03,8.532199745772218735e-01,1.000000000000000000e+00
1.014000000000000000e+03,8.596999781935372731e-01,1.000000000000000000e+00
1.015000000000000000e+03,8.533110189640172871e-01,1.000000000000000000e+00
1.016000000000000000e+03,8.678296072522235782e-01,1.000000000000000000e+00
1.017000000000000000e+03,8.533110189640172871e-01,1.000000000000000000e+00
1.018000000000000000e+03,8.633680655551333460e-01,1.000000000000000000e+00
1.019000000000000000e+03,8.561661534541853413e-01,1.000000000000000000e+00
1.020000000000000000e+03,7.213179927724543417e-01,1.000000000000000000e+00
1.021000000000000000e+03,6.535469583394687421e-01,1.000000000000000000e+00
1.022000000000000000e+03,6.847402516425471486e-01,1.000000000000000000e+00
1.023000000000000000e+03,6.546885188834854485e-01,1.000000000000000000e+00
1.024000000000000000e+03,7.066760911074122520e-01,1.000000000000000000e+00
1.025000000000000000e+03,6.275087852758588491e-01,1.000000000000000000e+00
1.026000000000000000e+03,7.029807186523862050e-01,1.000000000000000000e+00
1.027000000000000000e+03,6.586894188409839757e-01,1.000000000000000000e+00
1.028000000000000000e+03,7.246768383017836435e-01,1.000000000000000000e+00
1.029000000000000000e+03,7.007270497087455530e-01,1.000000000000000000e+00
1.030000000000000000e+03,6.499496428125640657e-01,1.000000000000000000e+00
1.031000000000000000e+03,6.784200841482227462e-01,1.000000000000000000e+00
